merchant_id,contact_key_id,performance_classification,state,city,merchant_city_maturity,top_restaurants,status_saturacao,contract_mode
MRC_03940,CK_vs4212,platinum,SC,Joinville,low,False,ok,basico
MRC_03941,CK_Kv5080,gold,MG,Belo Horizonte,medium,False,atencao,pro
MRC_03942,CK_vl9481,bronze,PE,Caruaru,high,True,ok,enterprise
MRC_03943,CK_Yx6925,silver,SP,São Paulo,high,False,saturado,pro
MRC_03944,CK_Cl9664,silver,GO,Goiânia,high,False,ok,pro
MRC_03945,CK_ri1307,bronze,GO,Anápolis,medium,True,atencao,basico
MRC_03946,CK_rl3591,bronze,SC,Florianópolis,low,False,ok,pro
MRC_03947,CK_Qq6140,platinum,RJ,Petrópolis,low,False,ok,enterprise
MRC_03948,CK_Yk8933,platinum,RS,Porto Alegre,high,False,ok,pro
MRC_03949,CK_tn6145,platinum,PE,Caruaru,medium,False,atencao,enterprise
MRC_03950,CK_oQ0796,gold,CE,Juazeiro do Norte,medium,False,ok,pro
MRC_03951,CK_bI7310,silver,SP,Ribeirão Preto,low,True,ok,pro
MRC_03952,CK_kj1785,bronze,PR,Curitiba,medium,False,ok,basico
MRC_03953,CK_Cf1158,bronze,CE,Fortaleza,low,False,saturado,basico
MRC_03954,CK_nx8452,bronze,RS,Porto Alegre,low,False,ok,basico
MRC_03955,CK_ZD4268,silver,SP,Campinas,medium,False,ok,basico
MRC_03956,CK_hF4470,gold,GO,Anápolis,medium,False,saturado,basico
MRC_03957,CK_AY3208,gold,PR,Londrina,low,False,saturado,pro
MRC_03958,CK_DC5237,platinum,RJ,Petrópolis,low,False,ok,enterprise
MRC_03959,CK_Ru2966,gold,PE,Caruaru,high,False,atencao,pro
MRC_03960,CK_ah6337,platinum,RJ,Rio de Janeiro,medium,True,ok,basico
MRC_03961,CK_jC4005,bronze,MG,Uberlândia,medium,False,ok,enterprise
MRC_03962,CK_uP8105,gold,SC,Blumenau,medium,True,atencao,pro
MRC_03963,CK_jE8000,silver,SP,Campinas,high,False,atencao,pro
MRC_03964,CK_lu2214,bronze,RJ,Rio de Janeiro,low,False,ok,enterprise
MRC_03965,CK_bM7316,platinum,CE,Juazeiro do Norte,low,True,ok,enterprise
MRC_03966,CK_Xn4391,gold,SC,Joinville,medium,False,ok,pro
MRC_03967,CK_kc6817,bronze,RJ,Petrópolis,low,False,atencao,pro
MRC_03968,CK_Nw3136,bronze,BA,Salvador,medium,True,saturado,pro
MRC_03969,CK_lU5286,silver,MG,Uberlândia,medium,False,ok,basico
MRC_03970,CK_UO0929,silver,RS,Pelotas,high,False,atencao,pro
MRC_03971,CK_Ux7352,platinum,PE,Recife,high,True,ok,basico
MRC_03972,CK_jk9533,bronze,MG,Belo Horizonte,high,False,atencao,basico
MRC_03973,CK_mH2739,bronze,SC,Joinville,low,True,ok,pro
MRC_03974,CK_sx9920,bronze,BA,Feira de Santana,high,True,ok,basico
MRC_03975,CK_io7353,bronze,SP,Campinas,low,False,ok,pro
MRC_03976,CK_wc6618,bronze,CE,Fortaleza,medium,False,saturado,pro
MRC_03977,CK_JD7610,platinum,PE,Recife,high,False,ok,enterprise
MRC_03978,CK_MF0826,bronze,PE,Caruaru,low,False,ok,basico
MRC_03979,CK_yc1823,silver,MG,Belo Horizonte,medium,False,atencao,enterprise
MRC_03980,CK_jz1071,bronze,SC,Florianópolis,low,False,ok,enterprise
MRC_03981,CK_JR1583,bronze,SP,Ribeirão Preto,low,False,ok,pro
MRC_03982,CK_QY8217,gold,GO,Anápolis,high,True,ok,pro
MRC_03983,CK_Xz6484,silver,BA,Feira de Santana,low,True,atencao,basico
MRC_03984,CK_Wq7357,gold,GO,Anápolis,low,False,ok,enterprise
MRC_03985,CK_Sj2233,silver,CE,Juazeiro do Norte,medium,True,ok,pro
MRC_03986,CK_Og2280,bronze,SP,Ribeirão Preto,high,False,ok,basico
MRC_03987,CK_wJ9442,silver,SP,São Paulo,low,False,saturado,basico
MRC_03988,CK_Uw9222,bronze,BA,Salvador,medium,False,ok,pro
MRC_03989,CK_Nv6062,gold,PR,Maringá,high,True,ok,basico
MRC_03990,CK_pO3506,bronze,GO,Goiânia,low,False,atencao,pro
MRC_03991,CK_Id7311,silver,RJ,Petrópolis,medium,True,ok,basico
MRC_03992,CK_gp4674,bronze,PE,Caruaru,high,False,ok,pro
MRC_03993,CK_Jt0753,silver,PR,Curitiba,medium,False,saturado,pro
MRC_03994,CK_aQ1852,platinum,RJ,Niterói,high,False,ok,enterprise
MRC_03995,CK_zQ1362,silver,SC,Blumenau,low,False,atencao,pro
MRC_03996,CK_oK0846,silver,BA,Salvador,high,False,atencao,pro
MRC_03997,CK_uU7561,platinum,SC,Florianópolis,high,False,ok,enterprise
MRC_03998,CK_uq4705,silver,PE,Recife,low,False,ok,pro
MRC_03999,CK_xf9121,bronze,RS,Pelotas,low,False,saturado,pro
MRC_04000,CK_KX6411,bronze,RJ,Petrópolis,high,False,atencao,basico
MRC_04001,CK_bK5564,gold,PR,Curitiba,medium,False,ok,pro
MRC_04002,CK_nL1969,gold,RJ,Rio de Janeiro,medium,False,ok,basico
MRC_04003,CK_wZ5787,bronze,RJ,Petrópolis,medium,False,atencao,enterprise
MRC_04004,CK_Zi2070,bronze,BA,Feira de Santana,high,True,ok,basico
MRC_04005,CK_kQ0426,platinum,SC,Joinville,high,False,ok,basico
MRC_04006,CK_gi0197,bronze,GO,Goiânia,low,False,saturado,basico
MRC_04007,CK_mK1241,silver,RS,Porto Alegre,low,False,ok,basico
MRC_04008,CK_DI3696,bronze,BA,Feira de Santana,high,False,atencao,basico
MRC_04009,CK_KH9760,gold,CE,Juazeiro do Norte,high,False,atencao,pro
MRC_04010,CK_BF7312,bronze,BA,Salvador,medium,True,ok,enterprise
MRC_04011,CK_Xl7319,silver,PE,Recife,high,False,atencao,basico
MRC_04012,CK_Dv2760,bronze,RS,Porto Alegre,high,False,ok,basico
MRC_04013,CK_EP9889,silver,SP,Santos,low,False,ok,pro
MRC_04014,CK_On8653,gold,CE,Juazeiro do Norte,high,False,ok,basico
MRC_04015,CK_Mf9431,bronze,MG,Uberlândia,medium,False,ok,enterprise
MRC_04016,CK_bG6543,silver,BA,Feira de Santana,low,True,atencao,basico
MRC_04017,CK_hj9523,silver,RJ,Niterói,medium,False,saturado,pro
MRC_04018,CK_ew0219,bronze,GO,Goiânia,high,False,atencao,basico
MRC_04019,CK_rs0576,gold,SP,Santos,high,False,ok,basico
MRC_04020,CK_aT9747,bronze,BA,Feira de Santana,low,False,atencao,pro
MRC_04021,CK_JD0026,gold,BA,Feira de Santana,low,False,ok,basico
MRC_04022,CK_QW6448,bronze,PR,Curitiba,medium,False,ok,enterprise
MRC_04023,CK_KC6764,bronze,PR,Curitiba,high,True,ok,pro
MRC_04024,CK_Am9741,bronze,SP,Ribeirão Preto,high,False,ok,pro
MRC_04025,CK_qv6560,silver,SC,Florianópolis,medium,False,ok,enterprise
MRC_04026,CK_wu0063,silver,PR,Curitiba,medium,False,ok,basico
MRC_04027,CK_LV3730,gold,RJ,Rio de Janeiro,low,False,ok,pro
MRC_04028,CK_Nl6496,bronze,CE,Fortaleza,medium,False,ok,basico
MRC_04029,CK_OK7711,bronze,MG,Belo Horizonte,low,False,saturado,pro
MRC_04030,CK_ou5296,gold,RS,Pelotas,high,False,saturado,pro
MRC_04031,CK_DU3059,gold,MG,Belo Horizonte,low,False,atencao,basico
MRC_04032,CK_hk0255,bronze,MG,Juiz de Fora,medium,False,ok,basico
MRC_04033,CK_Rn8276,silver,RS,Pelotas,low,False,atencao,pro
MRC_04034,CK_uN6431,bronze,PR,Curitiba,medium,False,atencao,enterprise
MRC_04035,CK_KW4898,gold,SP,São Paulo,low,False,atencao,enterprise
MRC_04036,CK_sA5965,gold,RS,Caxias do Sul,medium,False,ok,pro
MRC_04037,CK_Wq6345,gold,PE,Recife,low,True,ok,basico
MRC_04038,CK_Ye4344,gold,SC,Joinville,high,False,ok,enterprise
MRC_04039,CK_KM4916,bronze,CE,Juazeiro do Norte,medium,False,ok,enterprise
MRC_04040,CK_Tq9393,gold,GO,Goiânia,high,False,ok,basico
MRC_04041,CK_oK4974,silver,PR,Maringá,medium,False,atencao,basico
MRC_04042,CK_HW4640,bronze,SC,Florianópolis,medium,False,atencao,enterprise
MRC_04043,CK_dL8223,silver,RS,Pelotas,medium,False,ok,enterprise
MRC_04044,CK_MU5862,platinum,PE,Recife,high,False,ok,basico
MRC_04045,CK_PX7398,gold,GO,Goiânia,medium,False,atencao,enterprise
MRC_04046,CK_pk8941,bronze,CE,Fortaleza,low,False,ok,pro
MRC_04047,CK_id1097,gold,CE,Fortaleza,high,False,ok,enterprise
MRC_04048,CK_Eu2170,gold,PR,Londrina,low,True,atencao,basico
MRC_04049,CK_sO4853,bronze,RS,Caxias do Sul,high,False,ok,pro
MRC_04050,CK_ZL6557,silver,SC,Joinville,low,False,atencao,basico
MRC_04051,CK_ac2203,gold,SP,São Paulo,medium,False,atencao,enterprise
MRC_04052,CK_ty4496,silver,SC,Blumenau,low,False,atencao,basico
MRC_04053,CK_Kd1293,bronze,SC,Joinville,high,False,ok,pro
MRC_04054,CK_iX0251,gold,CE,Juazeiro do Norte,medium,False,ok,basico
MRC_04055,CK_zw1375,platinum,SP,Campinas,medium,True,ok,pro
MRC_04056,CK_vL8963,silver,SP,Campinas,low,False,ok,basico
MRC_04057,CK_BZ5708,gold,PR,Maringá,medium,False,ok,basico
MRC_04058,CK_eq1993,bronze,GO,Goiânia,high,True,atencao,basico
MRC_04059,CK_qS5843,bronze,BA,Feira de Santana,medium,False,saturado,basico
MRC_04060,CK_fe5663,silver,MG,Uberlândia,low,False,atencao,pro
MRC_04061,CK_dn3885,bronze,MG,Juiz de Fora,medium,False,ok,basico
MRC_04062,CK_kQ4236,gold,CE,Fortaleza,medium,True,atencao,basico
MRC_04063,CK_tD2033,bronze,BA,Feira de Santana,low,False,ok,basico
MRC_04064,CK_nP4246,silver,GO,Goiânia,low,False,ok,pro
MRC_04065,CK_QC1043,bronze,BA,Feira de Santana,high,False,atencao,basico
MRC_04066,CK_YI9686,platinum,PR,Curitiba,high,False,ok,basico
MRC_04067,CK_TT0085,bronze,SC,Blumenau,low,False,ok,pro
MRC_04068,CK_WL2946,bronze,CE,Fortaleza,high,False,atencao,pro
MRC_04069,CK_Cs0217,bronze,SP,Santos,low,False,ok,pro
MRC_04070,CK_ct1743,gold,CE,Fortaleza,medium,False,saturado,basico
MRC_04071,CK_oI3502,bronze,MG,Belo Horizonte,medium,False,ok,basico
MRC_04072,CK_JN5022,bronze,GO,Anápolis,low,False,atencao,pro
MRC_04073,CK_lC4665,bronze,BA,Salvador,medium,False,ok,enterprise
MRC_04074,CK_iH5233,gold,GO,Goiânia,high,False,ok,pro
MRC_04075,CK_ib2930,bronze,PR,Londrina,high,False,ok,basico
MRC_04076,CK_gn2569,bronze,CE,Fortaleza,low,False,atencao,pro
MRC_04077,CK_om3030,bronze,RS,Caxias do Sul,low,True,atencao,enterprise
MRC_04078,CK_eU4677,silver,CE,Juazeiro do Norte,high,False,atencao,pro
MRC_04079,CK_aC1675,gold,SP,Santos,low,False,saturado,enterprise
MRC_04080,CK_Nw6279,silver,CE,Fortaleza,medium,False,atencao,basico
MRC_04081,CK_rP5302,platinum,PE,Recife,low,False,ok,pro
MRC_04082,CK_lo5301,platinum,PR,Maringá,medium,False,atencao,pro
MRC_04083,CK_kp9847,bronze,RJ,Niterói,low,False,ok,pro
MRC_04084,CK_ci0342,gold,PR,Curitiba,high,False,ok,pro
MRC_04085,CK_ZL8471,gold,BA,Feira de Santana,high,False,ok,pro
MRC_04086,CK_kQ0172,gold,RJ,Niterói,low,True,ok,pro
MRC_04087,CK_dC2405,silver,BA,Salvador,high,False,atencao,enterprise
MRC_04088,CK_UX6487,silver,BA,Salvador,medium,False,ok,basico
MRC_04089,CK_qA1775,silver,SP,São Paulo,low,False,atencao,pro
MRC_04090,CK_qd1992,gold,SP,São Paulo,high,False,saturado,enterprise
MRC_04091,CK_IC6583,bronze,SC,Florianópolis,medium,False,ok,basico
MRC_04092,CK_Ge2725,bronze,MG,Juiz de Fora,low,False,atencao,basico
MRC_04093,CK_cZ2259,bronze,SC,Blumenau,low,False,atencao,basico
MRC_04094,CK_WI9566,bronze,SC,Joinville,high,False,ok,basico
MRC_04095,CK_pF4482,silver,MG,Belo Horizonte,high,False,atencao,enterprise
MRC_04096,CK_Xe3379,bronze,RS,Porto Alegre,high,False,ok,basico
MRC_04097,CK_fd2121,bronze,RJ,Petrópolis,low,False,ok,pro
MRC_04098,CK_cp1878,platinum,GO,Goiânia,high,False,ok,basico
MRC_04099,CK_dQ5869,silver,SC,Blumenau,low,False,ok,basico
MRC_04100,CK_sS1707,gold,CE,Fortaleza,high,False,ok,enterprise
MRC_04101,CK_wg0392,bronze,CE,Juazeiro do Norte,low,False,ok,pro
MRC_04102,CK_Sw9994,bronze,BA,Salvador,medium,False,ok,basico
MRC_04103,CK_Fg2951,gold,MG,Uberlândia,medium,False,atencao,enterprise
MRC_04104,CK_yV2227,gold,BA,Feira de Santana,high,False,atencao,basico
MRC_04105,CK_Dl4338,bronze,PE,Caruaru,high,False,ok,basico
MRC_04106,CK_jj2054,platinum,PE,Caruaru,medium,False,ok,pro
MRC_04107,CK_Ru1626,platinum,GO,Goiânia,medium,False,ok,basico
MRC_04108,CK_mV4963,platinum,SP,São Paulo,high,False,atencao,pro
MRC_04109,CK_ss0833,silver,SP,Campinas,low,False,ok,pro
MRC_04110,CK_GH4704,bronze,MG,Belo Horizonte,high,False,ok,basico
MRC_04111,CK_va7899,silver,MG,Uberlândia,high,False,ok,pro
MRC_04112,CK_ax4702,silver,SC,Joinville,low,True,atencao,basico
MRC_04113,CK_eN9685,bronze,PE,Caruaru,low,False,ok,pro
MRC_04114,CK_qN5377,gold,SC,Joinville,medium,True,ok,basico
MRC_04115,CK_kM2663,bronze,SP,São Paulo,low,False,atencao,enterprise
MRC_04116,CK_lC5634,silver,RJ,Rio de Janeiro,medium,False,atencao,enterprise
MRC_04117,CK_kw7752,bronze,RJ,Rio de Janeiro,high,False,atencao,basico
MRC_04118,CK_fz9206,gold,MG,Belo Horizonte,medium,False,ok,enterprise
MRC_04119,CK_ZM5812,bronze,BA,Salvador,low,False,atencao,pro
MRC_04120,CK_Uk2059,gold,SP,Campinas,medium,False,ok,pro
MRC_04121,CK_eu2941,silver,RJ,Niterói,medium,False,ok,pro
MRC_04122,CK_Lu6302,gold,SP,Santos,high,True,ok,basico
MRC_04123,CK_Bp5963,platinum,PR,Londrina,low,False,ok,basico
MRC_04124,CK_NU7262,silver,CE,Juazeiro do Norte,medium,False,ok,basico
MRC_04125,CK_ye4206,platinum,PE,Recife,high,True,ok,basico
MRC_04126,CK_bP5498,bronze,SC,Joinville,medium,False,ok,basico
MRC_04127,CK_nU8513,bronze,SP,Santos,medium,False,ok,pro
MRC_04128,CK_cr1380,bronze,CE,Fortaleza,low,False,atencao,basico
MRC_04129,CK_eP9832,bronze,PR,Curitiba,high,False,ok,pro
MRC_04130,CK_lY1221,gold,SC,Joinville,medium,False,saturado,basico
MRC_04131,CK_Qh1548,bronze,SP,Ribeirão Preto,high,False,ok,basico
MRC_04132,CK_IA5826,silver,MG,Uberlândia,high,False,ok,basico
MRC_04133,CK_ag8764,silver,CE,Juazeiro do Norte,medium,False,ok,pro
MRC_04134,CK_qJ9185,silver,SC,Joinville,medium,False,atencao,enterprise
MRC_04135,CK_tW8064,silver,SP,Ribeirão Preto,low,False,atencao,basico
MRC_04136,CK_lK2006,gold,CE,Juazeiro do Norte,low,False,saturado,pro
MRC_04137,CK_Ep8778,bronze,PR,Maringá,high,True,ok,enterprise
MRC_04138,CK_Oz5856,bronze,SP,Campinas,medium,True,ok,enterprise
MRC_04139,CK_MB4641,silver,SP,São Paulo,medium,True,atencao,pro
MRC_04140,CK_hN2342,silver,SP,Campinas,high,False,atencao,basico
MRC_04141,CK_em2622,silver,GO,Goiânia,low,False,saturado,basico
MRC_04142,CK_cs2041,gold,MG,Belo Horizonte,medium,True,ok,basico
MRC_04143,CK_nY2948,silver,PR,Curitiba,medium,False,atencao,pro
MRC_04144,CK_KX1478,silver,SC,Joinville,medium,True,ok,basico
MRC_04145,CK_Cj1179,bronze,GO,Anápolis,high,False,ok,pro
MRC_04146,CK_Nr6999,silver,BA,Feira de Santana,medium,False,ok,basico
MRC_04147,CK_GS9812,gold,GO,Goiânia,medium,False,atencao,basico
MRC_04148,CK_do3180,bronze,PE,Caruaru,medium,False,atencao,enterprise
MRC_04149,CK_VS6660,bronze,PE,Caruaru,low,False,ok,enterprise
MRC_04150,CK_wm2000,gold,SP,São Paulo,medium,False,ok,pro
MRC_04151,CK_Iz2853,bronze,GO,Goiânia,medium,True,ok,basico
MRC_04152,CK_Oc3105,bronze,BA,Feira de Santana,high,True,ok,enterprise
MRC_04153,CK_Hp5243,silver,GO,Anápolis,high,False,ok,basico
MRC_04154,CK_Sk8058,bronze,MG,Belo Horizonte,medium,False,ok,pro
MRC_04155,CK_XN6929,gold,MG,Uberlândia,medium,False,atencao,basico
MRC_04156,CK_IS0076,bronze,BA,Feira de Santana,low,False,ok,pro
MRC_04157,CK_po6276,gold,GO,Goiânia,low,False,ok,pro
MRC_04158,CK_Ny2838,silver,CE,Fortaleza,medium,True,saturado,enterprise
MRC_04159,CK_Vf3376,gold,MG,Uberlândia,medium,True,ok,pro
MRC_04160,CK_ZW8518,bronze,MG,Juiz de Fora,low,False,atencao,enterprise
MRC_04161,CK_gp6267,silver,RJ,Niterói,medium,False,ok,pro
MRC_04162,CK_ae6841,silver,GO,Goiânia,high,False,saturado,pro
MRC_04163,CK_mo3282,silver,MG,Juiz de Fora,low,False,ok,basico
MRC_04164,CK_GU9218,silver,PR,Maringá,high,False,atencao,basico
MRC_04165,CK_VM3527,gold,GO,Goiânia,low,True,ok,pro
MRC_04166,CK_TW1875,platinum,PE,Caruaru,medium,False,saturado,enterprise
MRC_04167,CK_yg0677,bronze,RJ,Petrópolis,high,False,ok,basico
MRC_04168,CK_ka0659,bronze,MG,Juiz de Fora,medium,False,ok,basico
MRC_04169,CK_pX8814,gold,RJ,Petrópolis,high,False,ok,basico
MRC_04170,CK_MC1927,bronze,PE,Recife,low,False,saturado,enterprise
MRC_04171,CK_Sh6178,platinum,BA,Feira de Santana,medium,False,atencao,basico
MRC_04172,CK_IP5969,silver,BA,Salvador,medium,True,ok,basico
MRC_04173,CK_QF3845,silver,GO,Anápolis,medium,True,ok,basico
MRC_04174,CK_yx2026,bronze,PE,Caruaru,high,False,ok,basico
MRC_04175,CK_Nw6862,bronze,RS,Pelotas,high,False,ok,pro
MRC_04176,CK_Cn9125,silver,RS,Pelotas,high,False,ok,enterprise
MRC_04177,CK_Kk4989,platinum,GO,Anápolis,low,False,saturado,basico
MRC_04178,CK_rQ5539,platinum,SP,Campinas,medium,False,atencao,basico
MRC_04179,CK_iL6074,bronze,RJ,Petrópolis,medium,False,saturado,enterprise
MRC_04180,CK_OE9074,bronze,RJ,Petrópolis,medium,False,ok,enterprise
MRC_04181,CK_Lt2966,bronze,BA,Salvador,high,True,atencao,basico
MRC_04182,CK_zF1799,gold,RS,Porto Alegre,low,False,ok,basico
MRC_04183,CK_YM0808,bronze,SC,Blumenau,medium,False,ok,enterprise
MRC_04184,CK_Jw7474,bronze,MG,Belo Horizonte,medium,True,ok,pro
MRC_04185,CK_re9946,bronze,MG,Juiz de Fora,high,False,ok,enterprise
MRC_04186,CK_th8398,bronze,MG,Uberlândia,high,False,saturado,basico
MRC_04187,CK_DH6734,platinum,BA,Feira de Santana,medium,False,ok,pro
MRC_04188,CK_IZ5369,silver,PE,Recife,low,False,atencao,pro
MRC_04189,CK_XL8164,bronze,CE,Fortaleza,medium,False,atencao,enterprise
MRC_04190,CK_ua8044,bronze,RS,Caxias do Sul,medium,False,ok,enterprise
MRC_04191,CK_au9286,bronze,RS,Caxias do Sul,high,False,ok,basico
MRC_04192,CK_zi2102,bronze,SC,Florianópolis,medium,True,ok,pro
MRC_04193,CK_sJ7066,bronze,RJ,Niterói,medium,False,ok,basico
MRC_04194,CK_lr9008,silver,SP,Santos,medium,False,atencao,pro
MRC_04195,CK_gX8458,bronze,GO,Goiânia,medium,False,saturado,pro
MRC_04196,CK_KJ3088,bronze,RJ,Petrópolis,high,False,ok,enterprise
MRC_04197,CK_tQ3057,bronze,PE,Recife,low,False,saturado,basico
MRC_04198,CK_MV8839,gold,GO,Anápolis,medium,False,ok,basico
MRC_04199,CK_wA7418,silver,RS,Caxias do Sul,high,False,ok,basico
MRC_04200,CK_Yx3027,silver,PE,Recife,low,True,ok,basico
MRC_04201,CK_cR0003,silver,GO,Goiânia,high,False,ok,basico
MRC_04202,CK_LX5661,silver,SC,Joinville,medium,True,ok,enterprise
MRC_04203,CK_wy9530,bronze,SC,Joinville,medium,True,ok,basico
MRC_04204,CK_XK4184,platinum,PR,Maringá,low,False,ok,pro
MRC_04205,CK_BC3784,bronze,CE,Juazeiro do Norte,medium,False,ok,enterprise
MRC_04206,CK_Ub9087,silver,SC,Florianópolis,medium,False,ok,enterprise
MRC_04207,CK_AP1872,gold,RS,Caxias do Sul,low,False,ok,pro
MRC_04208,CK_Bx0013,silver,SP,Ribeirão Preto,medium,False,ok,basico
MRC_04209,CK_st1034,platinum,MG,Uberlândia,low,False,ok,basico
MRC_04210,CK_cz4299,silver,PR,Curitiba,medium,False,atencao,basico
MRC_04211,CK_Jz7456,gold,MG,Uberlândia,high,False,ok,pro
MRC_04212,CK_yj5240,gold,CE,Fortaleza,low,False,ok,pro
MRC_04213,CK_NM2155,platinum,GO,Goiânia,low,False,atencao,pro
MRC_04214,CK_BX6725,platinum,BA,Feira de Santana,high,False,ok,enterprise
MRC_04215,CK_Ma2221,gold,SC,Joinville,medium,False,atencao,pro
MRC_04216,CK_CY5334,gold,SP,São Paulo,low,False,ok,enterprise
MRC_04217,CK_Ey0474,bronze,CE,Fortaleza,medium,False,ok,enterprise
MRC_04218,CK_xM4845,bronze,MG,Belo Horizonte,low,True,ok,basico
MRC_04219,CK_kg3965,silver,PR,Maringá,low,False,ok,basico
MRC_04220,CK_aF3835,platinum,SC,Blumenau,high,True,atencao,basico
MRC_04221,CK_Uw1245,gold,RS,Pelotas,high,False,ok,pro
MRC_04222,CK_da3129,platinum,SC,Joinville,medium,True,saturado,pro
MRC_04223,CK_fe3622,gold,PR,Maringá,low,False,ok,basico
MRC_04224,CK_Fk7327,bronze,PR,Maringá,low,False,saturado,enterprise
MRC_04225,CK_Up6488,bronze,BA,Salvador,high,True,ok,basico
MRC_04226,CK_TR9585,bronze,SC,Blumenau,low,False,ok,enterprise
MRC_04227,CK_lL5852,bronze,SC,Blumenau,medium,False,ok,basico
MRC_04228,CK_Tu4252,silver,BA,Feira de Santana,low,False,ok,basico
MRC_04229,CK_uF1618,platinum,PE,Caruaru,medium,False,atencao,basico
MRC_04230,CK_ed5917,gold,PE,Caruaru,low,True,ok,basico
MRC_04231,CK_xt5080,silver,GO,Goiânia,medium,False,atencao,basico
MRC_04232,CK_Dt9147,bronze,PE,Recife,high,False,ok,pro
MRC_04233,CK_On4735,bronze,RJ,Niterói,medium,False,atencao,basico
MRC_04234,CK_HU5247,silver,SC,Joinville,low,False,ok,pro
MRC_04235,CK_wL4171,bronze,SP,Ribeirão Preto,high,True,atencao,basico
MRC_04236,CK_qs4973,bronze,SC,Blumenau,low,False,ok,basico
MRC_04237,CK_oF9305,silver,RJ,Petrópolis,medium,False,saturado,pro
MRC_04238,CK_mh8803,bronze,RJ,Niterói,medium,True,saturado,basico
MRC_04239,CK_Ye8361,platinum,MG,Juiz de Fora,low,True,atencao,pro
MRC_04240,CK_lB3389,bronze,SC,Joinville,medium,False,ok,basico
MRC_04241,CK_Il0878,bronze,CE,Fortaleza,high,False,ok,basico
MRC_04242,CK_EI8152,bronze,RJ,Rio de Janeiro,high,False,ok,basico
MRC_04243,CK_JB7304,bronze,SP,Campinas,medium,False,saturado,pro
MRC_04244,CK_lh2515,silver,BA,Salvador,low,False,saturado,basico
MRC_04245,CK_Qn7465,gold,GO,Anápolis,medium,False,ok,pro
MRC_04246,CK_dg5378,silver,MG,Uberlândia,medium,False,ok,enterprise
MRC_04247,CK_BR8915,silver,BA,Feira de Santana,medium,False,atencao,basico
MRC_04248,CK_yF7344,bronze,MG,Juiz de Fora,medium,False,ok,enterprise
MRC_04249,CK_kL1776,silver,SP,Santos,medium,False,ok,basico
MRC_04250,CK_on6914,bronze,PR,Maringá,low,True,saturado,pro
MRC_04251,CK_Kq6299,bronze,SC,Florianópolis,low,False,atencao,pro
MRC_04252,CK_dN6645,gold,RS,Porto Alegre,medium,False,saturado,basico
MRC_04253,CK_Sc9990,gold,CE,Fortaleza,medium,False,ok,enterprise
MRC_04254,CK_Jv1089,gold,BA,Feira de Santana,high,False,ok,basico
MRC_04255,CK_Io7390,bronze,SC,Florianópolis,medium,False,atencao,basico
MRC_04256,CK_IM5211,bronze,CE,Juazeiro do Norte,high,False,ok,pro
MRC_04257,CK_kP6844,platinum,PR,Curitiba,high,False,ok,enterprise
MRC_04258,CK_XH4648,bronze,RS,Caxias do Sul,high,False,atencao,enterprise
MRC_04259,CK_Lx4997,bronze,CE,Fortaleza,low,False,saturado,basico
MRC_04260,CK_XF7285,bronze,CE,Fortaleza,high,False,ok,pro
MRC_04261,CK_iH5958,bronze,BA,Salvador,low,False,ok,basico
MRC_04262,CK_je1902,bronze,PE,Caruaru,low,False,ok,basico
MRC_04263,CK_MQ7978,silver,RS,Porto Alegre,medium,False,ok,pro
MRC_04264,CK_Im1248,silver,SC,Joinville,low,False,ok,basico
MRC_04265,CK_av9717,platinum,PR,Curitiba,low,False,ok,basico
MRC_04266,CK_vZ9844,bronze,RS,Pelotas,low,False,ok,enterprise
MRC_04267,CK_FW1436,bronze,SP,Santos,low,False,atencao,pro
MRC_04268,CK_gf2868,silver,PE,Recife,medium,False,ok,pro
MRC_04269,CK_HG2303,silver,SP,Ribeirão Preto,low,True,ok,basico
MRC_04270,CK_Xf5681,silver,PR,Curitiba,medium,False,atencao,enterprise
MRC_04271,CK_If9397,gold,BA,Salvador,high,False,ok,basico
MRC_04272,CK_bV4590,bronze,BA,Feira de Santana,medium,False,saturado,pro
MRC_04273,CK_CD9921,gold,PR,Londrina,medium,False,atencao,pro
MRC_04274,CK_jJ9055,silver,MG,Juiz de Fora,high,False,saturado,pro
MRC_04275,CK_oY6693,bronze,PR,Maringá,low,False,ok,basico
MRC_04276,CK_IW5158,gold,PE,Recife,medium,False,ok,basico
MRC_04277,CK_mi0705,silver,RJ,Niterói,high,True,ok,pro
MRC_04278,CK_Kp6011,bronze,BA,Salvador,high,False,saturado,basico
MRC_04279,CK_Ii9103,bronze,GO,Goiânia,medium,False,ok,pro
MRC_04280,CK_Pu9742,bronze,PE,Caruaru,low,False,ok,basico
MRC_04281,CK_cK5136,silver,PE,Caruaru,high,False,atencao,basico
MRC_04282,CK_Zg0858,bronze,PE,Recife,low,False,ok,basico
MRC_04283,CK_ud8104,bronze,CE,Fortaleza,medium,True,atencao,basico
MRC_04284,CK_nz2437,bronze,PE,Recife,medium,False,saturado,pro
MRC_04285,CK_ny1587,gold,BA,Salvador,medium,True,saturado,basico
MRC_04286,CK_nS6271,gold,RJ,Niterói,high,False,ok,pro
MRC_04287,CK_Kp5896,gold,RJ,Petrópolis,high,True,ok,basico
MRC_04288,CK_dT3539,bronze,PE,Caruaru,high,False,ok,basico
MRC_04289,CK_WB0585,platinum,SP,Ribeirão Preto,low,False,ok,basico
MRC_04290,CK_Qp1547,silver,BA,Feira de Santana,medium,False,atencao,basico
