dt_referencia,merchant_id,cluster,frn_id
2024-11-01,MRC_02253,REATIVADO,FRN_341
2024-11-01,MRC_02254,ATIVO,FRN_234
2024-11-01,MRC_02255,ATIVO,FRN_091
2024-11-01,MRC_02256,REATIVADO,FRN_403
2024-11-01,MRC_02257,ATIVO,FRN_093
2024-11-01,MRC_02258,REATIVADO,FRN_461
2024-11-01,MRC_02259,ATIVO,FRN_180
2024-11-01,MRC_02260,ATIVO,FRN_246
2024-11-01,MRC_02261,PRE_CHURN,FRN_238
2024-11-01,MRC_02262,REATIVADO,FRN_165
2024-11-01,MRC_02263,CAPTADO,FRN_134
2024-11-01,MRC_02264,ATIVO,FRN_383
2024-11-01,MRC_02265,CHURN,FRN_499
2024-11-01,MRC_02266,ATIVO,FRN_186
2024-11-01,MRC_02267,ATIVO,FRN_288
2024-11-01,MRC_02268,ATIVO,FRN_322
2024-11-01,MRC_02269,CHURN,FRN_137
2024-11-01,MRC_02270,ATIVO,FRN_248
2024-11-01,MRC_02271,CAPTADO,FRN_070
2024-11-01,MRC_02272,PRE_CHURN,FRN_195
2024-11-01,MRC_02273,ATIVO,FRN_080
2024-11-01,MRC_02274,ATIVO,FRN_442
2024-11-01,MRC_02275,CHURN,FRN_293
2024-11-01,MRC_02276,ATIVO,FRN_483
2024-11-01,MRC_02277,PRE_CHURN,FRN_017
2024-11-01,MRC_02278,ATIVO,FRN_167
2024-11-01,MRC_02279,CHURN,FRN_073
2024-11-01,MRC_02280,ATIVO,FRN_317
2024-11-01,MRC_02281,PRE_CHURN,FRN_047
2024-11-01,MRC_02282,ATIVO,FRN_262
2024-11-01,MRC_02283,ATIVO,FRN_419
2024-11-01,MRC_02284,ATIVO,FRN_398
2024-11-01,MRC_02285,ATIVO,FRN_438
2024-11-01,MRC_02286,ATIVO,FRN_343
2024-11-01,MRC_02287,ATIVO,FRN_380
2024-11-01,MRC_02288,REATIVADO,FRN_233
2024-11-01,MRC_02289,PRE_CHURN,FRN_196
2024-11-01,MRC_02290,ATIVO,FRN_461
2024-11-01,MRC_02291,ATIVO,FRN_337
2024-11-01,MRC_02292,ATIVO,FRN_284
2024-11-01,MRC_02293,ATIVO,FRN_124
2024-11-01,MRC_02294,PRE_CHURN,FRN_374
2024-11-01,MRC_02295,ATIVO,FRN_053
2024-11-01,MRC_02296,ATIVO,FRN_201
2024-11-01,MRC_02297,CHURN,FRN_028
2024-11-01,MRC_02298,ATIVO,FRN_282
2024-11-01,MRC_02299,ATIVO,FRN_445
2024-11-01,MRC_02300,REATIVADO,FRN_094
2024-11-01,MRC_02301,ATIVO,FRN_368
2024-11-01,MRC_02302,PRE_CHURN,FRN_226
2024-11-01,MRC_02303,ATIVO,FRN_492
2024-11-01,MRC_02304,ATIVO,FRN_062
2024-11-01,MRC_02305,PRE_CHURN,FRN_331
2024-11-01,MRC_02306,ATIVO,FRN_241
2024-11-01,MRC_02307,ATIVO,FRN_090
2024-11-01,MRC_02308,ATIVO,FRN_033
2024-11-01,MRC_02309,REATIVADO,FRN_235
2024-11-01,MRC_02310,ATIVO,FRN_352
2024-11-01,MRC_02311,CHURN,FRN_111
2024-11-01,MRC_02312,CHURN,FRN_102
2024-11-01,MRC_02313,CAPTADO,FRN_227
2024-11-01,MRC_02314,ATIVO,FRN_404
2024-11-01,MRC_02315,ATIVO,FRN_368
2024-11-01,MRC_02316,ATIVO,FRN_373
2024-11-01,MRC_02317,PRE_CHURN,FRN_112
2024-11-01,MRC_02318,PRE_CHURN,FRN_475
2024-11-01,MRC_02319,ATIVO,FRN_290
2024-11-01,MRC_02320,PRE_CHURN,FRN_336
2024-11-01,MRC_02321,REATIVADO,FRN_299
2024-11-01,MRC_02322,PRE_CHURN,FRN_495
2024-11-01,MRC_02323,ATIVO,FRN_096
2024-11-01,MRC_02324,CAPTADO,FRN_490
2024-11-01,MRC_02325,PRE_CHURN,FRN_429
2024-11-01,MRC_02326,PRE_CHURN,FRN_475
2024-11-01,MRC_02327,PRE_CHURN,FRN_015
2024-11-01,MRC_02328,CAPTADO,FRN_167
2024-11-01,MRC_02329,ATIVO,FRN_094
2024-11-01,MRC_02330,ATIVO,FRN_089
2024-11-01,MRC_02331,REATIVADO,FRN_080
2024-11-01,MRC_02332,PRE_CHURN,FRN_296
2024-11-01,MRC_02333,CHURN,FRN_490
2024-11-01,MRC_02334,CHURN,FRN_291
2024-11-01,MRC_02335,ATIVO,FRN_466
2024-11-01,MRC_02336,CHURN,FRN_315
2024-11-01,MRC_02337,ATIVO,FRN_110
2024-11-01,MRC_02338,CAPTADO,FRN_380
2024-11-01,MRC_02339,ATIVO,FRN_211
2024-11-01,MRC_02340,ATIVO,FRN_452
2024-11-01,MRC_02341,REATIVADO,FRN_088
2024-11-01,MRC_02342,ATIVO,FRN_490
2024-11-01,MRC_02343,REATIVADO,FRN_052
2024-11-01,MRC_02344,PRE_CHURN,FRN_376
2024-11-01,MRC_02345,REATIVADO,FRN_219
2024-11-01,MRC_02346,ATIVO,FRN_410
2024-11-01,MRC_02347,ATIVO,FRN_168
2024-11-01,MRC_02348,PRE_CHURN,FRN_337
2024-11-01,MRC_02349,ATIVO,FRN_438
2024-11-01,MRC_02350,REATIVADO,FRN_300
2024-11-01,MRC_02351,REATIVADO,FRN_039
2024-11-01,MRC_02352,ATIVO,FRN_328
2024-11-01,MRC_02353,ATIVO,FRN_156
2024-11-01,MRC_02354,ATIVO,FRN_121
2024-11-01,MRC_02355,CHURN,FRN_284
2024-11-01,MRC_02356,ATIVO,FRN_282
2024-11-01,MRC_02357,PRE_CHURN,FRN_074
2024-11-01,MRC_02358,ATIVO,FRN_122
2024-11-01,MRC_02359,ATIVO,FRN_460
2024-11-01,MRC_02360,ATIVO,FRN_086
2024-11-01,MRC_02361,ATIVO,FRN_167
2024-11-01,MRC_02362,ATIVO,FRN_335
2024-11-01,MRC_02363,PRE_CHURN,FRN_187
2024-11-01,MRC_02364,ATIVO,FRN_360
2024-11-01,MRC_02365,CHURN,FRN_494
2024-11-01,MRC_02366,REATIVADO,FRN_126
2024-11-01,MRC_02367,REATIVADO,FRN_405
2024-11-01,MRC_02368,ATIVO,FRN_296
2024-11-01,MRC_02369,ATIVO,FRN_439
2024-11-01,MRC_02370,ATIVO,FRN_458
2024-11-01,MRC_02371,CHURN,FRN_277
2024-11-01,MRC_02372,ATIVO,FRN_105
2024-11-01,MRC_02373,ATIVO,FRN_164
2024-11-01,MRC_02374,PRE_CHURN,FRN_285
2024-11-01,MRC_02375,ATIVO,FRN_482
2024-11-01,MRC_02376,PRE_CHURN,FRN_158
2024-11-01,MRC_02377,ATIVO,FRN_137
2024-11-01,MRC_02378,ATIVO,FRN_214
2024-11-01,MRC_02379,PRE_CHURN,FRN_063
2024-11-01,MRC_02380,CHURN,FRN_251
2024-11-01,MRC_02381,CHURN,FRN_372
2024-11-01,MRC_02382,CAPTADO,FRN_331
2024-11-01,MRC_02383,ATIVO,FRN_238
2024-11-01,MRC_02384,CAPTADO,FRN_378
2024-11-01,MRC_02385,CHURN,FRN_381
2024-11-01,MRC_02386,ATIVO,FRN_452
2024-11-01,MRC_02387,CHURN,FRN_253
2024-11-01,MRC_02388,ATIVO,FRN_113
2024-11-01,MRC_02389,ATIVO,FRN_083
2024-11-01,MRC_02390,CHURN,FRN_414
2024-11-01,MRC_02391,CHURN,FRN_202
2024-11-01,MRC_02392,REATIVADO,FRN_149
2024-11-01,MRC_02393,ATIVO,FRN_127
2024-11-01,MRC_02394,ATIVO,FRN_483
2024-11-01,MRC_02395,PRE_CHURN,FRN_011
2024-11-01,MRC_02396,PRE_CHURN,FRN_293
2024-11-01,MRC_02397,CHURN,FRN_171
2024-11-01,MRC_02398,ATIVO,FRN_134
2024-11-01,MRC_02399,ATIVO,FRN_444
2024-11-01,MRC_02400,PRE_CHURN,FRN_130
2024-11-01,MRC_02401,ATIVO,FRN_296
2024-11-01,MRC_02402,ATIVO,FRN_416
2024-11-01,MRC_02403,ATIVO,FRN_488
2024-11-01,MRC_02404,PRE_CHURN,FRN_397
2024-11-01,MRC_02405,ATIVO,FRN_256
2024-11-01,MRC_02406,CHURN,FRN_313
2024-11-01,MRC_02407,ATIVO,FRN_367
2024-11-01,MRC_02408,CAPTADO,FRN_372
2024-11-01,MRC_02409,ATIVO,FRN_060
2024-11-01,MRC_02410,CHURN,FRN_093
2024-11-01,MRC_02411,PRE_CHURN,FRN_458
2024-11-01,MRC_02412,ATIVO,FRN_229
2024-11-01,MRC_02413,CHURN,FRN_310
2024-11-01,MRC_02414,PRE_CHURN,FRN_423
2024-11-01,MRC_02415,ATIVO,FRN_435
2024-11-01,MRC_02416,CAPTADO,FRN_441
2024-11-01,MRC_02417,CHURN,FRN_299
2024-11-01,MRC_02418,PRE_CHURN,FRN_225
2024-11-01,MRC_02419,ATIVO,FRN_002
2024-11-01,MRC_02420,CHURN,FRN_096
2024-11-01,MRC_02421,ATIVO,FRN_293
2024-11-01,MRC_02422,PRE_CHURN,FRN_090
2024-11-01,MRC_02423,PRE_CHURN,FRN_226
2024-11-01,MRC_02424,PRE_CHURN,FRN_036
2024-11-01,MRC_02425,PRE_CHURN,FRN_083
2024-11-01,MRC_02426,CAPTADO,FRN_029
2024-11-01,MRC_02427,REATIVADO,FRN_170
2024-11-01,MRC_02428,CHURN,FRN_127
2024-11-01,MRC_02429,ATIVO,FRN_342
2024-11-01,MRC_02430,ATIVO,FRN_462
2024-11-01,MRC_02431,ATIVO,FRN_306
2024-11-01,MRC_02432,REATIVADO,FRN_240
2024-11-01,MRC_02433,PRE_CHURN,FRN_389
2024-11-01,MRC_02434,PRE_CHURN,FRN_270
2024-11-01,MRC_02435,PRE_CHURN,FRN_467
2024-11-01,MRC_02436,ATIVO,FRN_255
2024-11-01,MRC_02437,ATIVO,FRN_369
2024-11-01,MRC_02438,ATIVO,FRN_058
2024-11-01,MRC_02439,ATIVO,FRN_110
2024-11-01,MRC_02440,ATIVO,FRN_252
2024-11-01,MRC_02441,ATIVO,FRN_363
2024-11-01,MRC_02442,CAPTADO,FRN_459
2024-11-01,MRC_02443,ATIVO,FRN_419
2024-11-01,MRC_02444,ATIVO,FRN_168
2024-11-01,MRC_02445,CHURN,FRN_071
2024-11-01,MRC_02446,REATIVADO,FRN_297
2024-11-01,MRC_02447,ATIVO,FRN_488
2024-11-01,MRC_02448,ATIVO,FRN_286
2024-11-01,MRC_02449,PRE_CHURN,FRN_485
2024-11-01,MRC_02450,CHURN,FRN_469
2024-11-01,MRC_02451,ATIVO,FRN_266
2024-11-01,MRC_02452,ATIVO,FRN_125
2024-11-01,MRC_02453,ATIVO,FRN_067
2024-11-01,MRC_02454,CHURN,FRN_077
2024-11-01,MRC_02455,ATIVO,FRN_015
2024-11-01,MRC_02456,ATIVO,FRN_416
2024-11-01,MRC_02457,ATIVO,FRN_346
2024-11-01,MRC_02458,ATIVO,FRN_386
2024-11-01,MRC_02459,ATIVO,FRN_498
2024-11-01,MRC_02460,CHURN,FRN_051
2024-11-01,MRC_02461,CHURN,FRN_069
2024-11-01,MRC_02462,ATIVO,FRN_407
2024-11-01,MRC_02463,REATIVADO,FRN_187
2024-11-01,MRC_02464,ATIVO,FRN_204
2024-11-01,MRC_02465,ATIVO,FRN_374
2024-11-01,MRC_02466,REATIVADO,FRN_405
2024-11-01,MRC_02467,ATIVO,FRN_372
2024-11-01,MRC_02468,ATIVO,FRN_442
2024-11-01,MRC_02469,ATIVO,FRN_028
2024-11-01,MRC_02470,ATIVO,FRN_281
2024-11-01,MRC_02471,REATIVADO,FRN_097
2024-11-01,MRC_02472,PRE_CHURN,FRN_089
2024-11-01,MRC_02473,ATIVO,FRN_020
2024-11-01,MRC_02474,ATIVO,FRN_453
2024-11-01,MRC_02475,CHURN,FRN_023
2024-11-01,MRC_02476,ATIVO,FRN_136
2024-11-01,MRC_02477,ATIVO,FRN_390
2024-11-01,MRC_02478,REATIVADO,FRN_284
2024-11-01,MRC_02479,CHURN,FRN_251
2024-11-01,MRC_02480,ATIVO,FRN_311
2024-11-01,MRC_02481,ATIVO,FRN_416
2024-11-01,MRC_02482,ATIVO,FRN_482
2024-11-01,MRC_02483,CHURN,FRN_352
2024-11-01,MRC_02484,REATIVADO,FRN_454
2024-11-01,MRC_02485,REATIVADO,FRN_239
2024-11-01,MRC_02486,ATIVO,FRN_266
2024-11-01,MRC_02487,CHURN,FRN_258
2024-11-01,MRC_02488,ATIVO,FRN_260
2024-11-01,MRC_02489,CHURN,FRN_443
2024-11-01,MRC_02490,PRE_CHURN,FRN_292
2024-11-01,MRC_02491,REATIVADO,FRN_225
2024-11-01,MRC_02492,ATIVO,FRN_179
2024-11-01,MRC_02493,PRE_CHURN,FRN_351
2024-11-01,MRC_02494,ATIVO,FRN_108
2024-11-01,MRC_02495,ATIVO,FRN_355
2024-11-01,MRC_02496,ATIVO,FRN_379
2024-11-01,MRC_02497,PRE_CHURN,FRN_370
2024-11-01,MRC_02498,ATIVO,FRN_361
2024-11-01,MRC_02499,ATIVO,FRN_450
2024-11-01,MRC_02500,ATIVO,FRN_191
2024-11-01,MRC_02501,ATIVO,FRN_342
2024-11-01,MRC_02502,ATIVO,FRN_264
2024-11-01,MRC_02503,PRE_CHURN,FRN_183
2024-11-01,MRC_02504,ATIVO,FRN_095
2024-11-01,MRC_02505,CHURN,FRN_122
2024-11-01,MRC_02506,CAPTADO,FRN_327
2024-11-01,MRC_02507,ATIVO,FRN_274
2024-11-01,MRC_02508,ATIVO,FRN_202
2024-11-01,MRC_02509,CHURN,FRN_474
2024-11-01,MRC_02510,CAPTADO,FRN_032
2024-11-01,MRC_02511,CHURN,FRN_409
2024-11-01,MRC_02512,ATIVO,FRN_429
2024-11-01,MRC_02513,REATIVADO,FRN_473
2024-11-01,MRC_02514,CHURN,FRN_385
2024-11-01,MRC_02515,ATIVO,FRN_405
2024-11-01,MRC_02516,ATIVO,FRN_417
2024-11-01,MRC_02517,CHURN,FRN_394
2024-11-01,MRC_02518,REATIVADO,FRN_021
2024-11-01,MRC_02519,ATIVO,FRN_104
2024-11-01,MRC_02520,CHURN,FRN_009
2024-11-01,MRC_02521,PRE_CHURN,FRN_143
2024-11-01,MRC_02522,ATIVO,FRN_155
2024-11-01,MRC_02523,ATIVO,FRN_121
2024-11-01,MRC_02524,ATIVO,FRN_473
2024-11-01,MRC_02525,ATIVO,FRN_199
2024-11-01,MRC_02526,ATIVO,FRN_331
2024-11-01,MRC_02527,CHURN,FRN_042
2024-11-01,MRC_02528,CHURN,FRN_418
2024-11-01,MRC_02529,ATIVO,FRN_294
2024-11-01,MRC_02530,ATIVO,FRN_438
2024-11-01,MRC_02531,REATIVADO,FRN_407
2024-11-01,MRC_02532,REATIVADO,FRN_294
2024-11-01,MRC_02533,ATIVO,FRN_165
2024-11-01,MRC_02534,ATIVO,FRN_057
2024-11-01,MRC_02535,CHURN,FRN_236
2024-11-01,MRC_02536,PRE_CHURN,FRN_035
2024-11-01,MRC_02537,ATIVO,FRN_178
2024-11-01,MRC_02538,PRE_CHURN,FRN_428
2024-11-01,MRC_02539,PRE_CHURN,FRN_447
2024-11-01,MRC_02540,CHURN,FRN_084
2024-11-01,MRC_02541,CHURN,FRN_489
2024-11-01,MRC_02542,ATIVO,FRN_108
2024-11-01,MRC_02543,CAPTADO,FRN_447
2024-11-01,MRC_02544,ATIVO,FRN_373
2024-11-01,MRC_02545,ATIVO,FRN_293
2024-11-01,MRC_02546,ATIVO,FRN_461
2024-11-01,MRC_02547,CHURN,FRN_476
2024-11-01,MRC_02548,PRE_CHURN,FRN_445
2024-11-01,MRC_02549,CAPTADO,FRN_048
2024-11-01,MRC_02550,CHURN,FRN_012
2024-11-01,MRC_02551,CHURN,FRN_399
2024-11-01,MRC_02552,CHURN,FRN_077
2024-11-01,MRC_02553,REATIVADO,FRN_330
2024-11-01,MRC_02554,ATIVO,FRN_296
2024-11-01,MRC_02555,PRE_CHURN,FRN_086
2024-11-01,MRC_02556,ATIVO,FRN_399
2024-11-01,MRC_02557,PRE_CHURN,FRN_475
2024-11-01,MRC_02558,ATIVO,FRN_374
2024-11-01,MRC_02559,CHURN,FRN_483
2024-11-01,MRC_02560,CHURN,FRN_301
2024-11-01,MRC_02561,ATIVO,FRN_384
2024-11-01,MRC_02562,REATIVADO,FRN_179
2024-11-01,MRC_02563,CHURN,FRN_340
2024-11-01,MRC_02564,ATIVO,FRN_013
2024-11-01,MRC_02565,ATIVO,FRN_048
2024-11-01,MRC_02566,ATIVO,FRN_156
2024-11-01,MRC_02567,CHURN,FRN_102
2024-11-01,MRC_02568,CHURN,FRN_245
2024-11-01,MRC_02569,ATIVO,FRN_142
2024-11-01,MRC_02570,ATIVO,FRN_335
2024-11-01,MRC_02571,ATIVO,FRN_445
2024-11-01,MRC_02572,CAPTADO,FRN_377
2024-11-01,MRC_02573,ATIVO,FRN_262
2024-11-01,MRC_02574,ATIVO,FRN_099
2024-11-01,MRC_02575,ATIVO,FRN_030
2024-11-01,MRC_02576,ATIVO,FRN_314
2024-11-01,MRC_02577,REATIVADO,FRN_422
2024-11-01,MRC_02578,ATIVO,FRN_101
2024-11-01,MRC_02579,REATIVADO,FRN_467
2024-11-01,MRC_02580,PRE_CHURN,FRN_003
2024-11-01,MRC_02581,PRE_CHURN,FRN_296
2024-11-01,MRC_02582,CHURN,FRN_213
2024-11-01,MRC_02583,REATIVADO,FRN_241
2024-11-01,MRC_02584,ATIVO,FRN_043
2024-11-01,MRC_02585,ATIVO,FRN_108
2024-11-01,MRC_02586,ATIVO,FRN_352
2024-11-01,MRC_02587,ATIVO,FRN_304
2024-11-01,MRC_02588,CHURN,FRN_256
2024-11-01,MRC_02589,CAPTADO,FRN_048
2024-11-01,MRC_02590,CAPTADO,FRN_312
2024-11-01,MRC_02591,ATIVO,FRN_496
2024-11-01,MRC_02592,CHURN,FRN_059
2024-11-01,MRC_02593,ATIVO,FRN_075
2024-11-01,MRC_02594,ATIVO,FRN_204
2024-11-01,MRC_02595,ATIVO,FRN_025
2024-11-01,MRC_02596,ATIVO,FRN_325
2024-11-01,MRC_02597,CAPTADO,FRN_078
2024-11-01,MRC_02598,CHURN,FRN_375
2024-11-01,MRC_02599,ATIVO,FRN_078
2024-11-01,MRC_02600,CHURN,FRN_060
2024-11-01,MRC_02601,CHURN,FRN_107
2024-11-01,MRC_02602,ATIVO,FRN_081
2024-11-01,MRC_02603,ATIVO,FRN_061
2024-11-01,MRC_02604,REATIVADO,FRN_444
2024-11-01,MRC_02605,CAPTADO,FRN_352
2024-11-01,MRC_02606,CHURN,FRN_474
2024-11-01,MRC_02607,ATIVO,FRN_359
2024-11-01,MRC_02608,ATIVO,FRN_492
2024-11-01,MRC_02609,ATIVO,FRN_236
2024-11-01,MRC_02610,CHURN,FRN_210
2024-11-01,MRC_02611,REATIVADO,FRN_239
2024-11-01,MRC_02612,PRE_CHURN,FRN_386
2024-11-01,MRC_02613,CHURN,FRN_339
2024-11-01,MRC_02614,CHURN,FRN_072
2024-11-01,MRC_02615,ATIVO,FRN_028
2024-11-01,MRC_02616,REATIVADO,FRN_059
2024-11-01,MRC_02617,REATIVADO,FRN_311
2024-11-01,MRC_02618,ATIVO,FRN_395
2024-11-01,MRC_02619,ATIVO,FRN_382
2024-11-01,MRC_02620,CHURN,FRN_345
2024-11-01,MRC_02621,ATIVO,FRN_046
2024-11-01,MRC_02622,ATIVO,FRN_060
2024-11-01,MRC_02623,CAPTADO,FRN_058
2024-11-01,MRC_02624,ATIVO,FRN_196
2024-11-01,MRC_02625,PRE_CHURN,FRN_207
2024-11-01,MRC_02626,ATIVO,FRN_054
2024-11-01,MRC_02627,ATIVO,FRN_067
2024-11-01,MRC_02628,ATIVO,FRN_468
2024-11-01,MRC_02629,ATIVO,FRN_093
2024-11-01,MRC_02630,PRE_CHURN,FRN_022
2024-11-01,MRC_02631,CHURN,FRN_062
2024-11-01,MRC_02632,ATIVO,FRN_317
2024-11-01,MRC_02633,PRE_CHURN,FRN_370
2024-11-01,MRC_02634,CHURN,FRN_017
2024-11-01,MRC_02635,REATIVADO,FRN_229
2024-11-01,MRC_02636,CAPTADO,FRN_070
2024-11-01,MRC_02637,CHURN,FRN_371
2024-11-01,MRC_02638,CHURN,FRN_176
2024-11-01,MRC_02639,ATIVO,FRN_339
2024-11-01,MRC_02640,ATIVO,FRN_381
2024-11-01,MRC_02641,CHURN,FRN_474
2024-11-01,MRC_02642,PRE_CHURN,FRN_271
2024-11-01,MRC_02643,ATIVO,FRN_390
2024-11-01,MRC_02644,PRE_CHURN,FRN_225
2024-11-01,MRC_02645,PRE_CHURN,FRN_478
2024-11-01,MRC_02646,ATIVO,FRN_128
2024-11-01,MRC_02647,ATIVO,FRN_102
2024-11-01,MRC_02648,ATIVO,FRN_474
2024-11-01,MRC_02649,ATIVO,FRN_319
2024-11-01,MRC_02650,ATIVO,FRN_383
2024-11-01,MRC_02651,CAPTADO,FRN_374
2024-11-01,MRC_02652,ATIVO,FRN_110
2024-11-01,MRC_02653,ATIVO,FRN_019
2024-11-01,MRC_02654,ATIVO,FRN_151
2024-11-01,MRC_02655,PRE_CHURN,FRN_293
2024-11-01,MRC_02656,REATIVADO,FRN_099
2024-11-01,MRC_02657,REATIVADO,FRN_221
2024-11-01,MRC_02658,ATIVO,FRN_195
2024-11-01,MRC_02659,PRE_CHURN,FRN_173
2024-11-01,MRC_02660,ATIVO,FRN_107
2024-11-01,MRC_02661,ATIVO,FRN_275
2024-11-01,MRC_02662,CAPTADO,FRN_007
2024-11-01,MRC_02663,CHURN,FRN_339
2024-11-01,MRC_02664,ATIVO,FRN_092
2024-11-01,MRC_02665,ATIVO,FRN_234
2024-11-01,MRC_02666,PRE_CHURN,FRN_334
2024-11-01,MRC_02667,ATIVO,FRN_449
2024-11-01,MRC_02668,ATIVO,FRN_341
2024-11-01,MRC_02669,CHURN,FRN_416
2024-11-01,MRC_02670,PRE_CHURN,FRN_155
2024-11-01,MRC_02671,PRE_CHURN,FRN_398
2024-11-01,MRC_02672,ATIVO,FRN_267
2024-11-01,MRC_02673,ATIVO,FRN_054
2024-11-01,MRC_02674,PRE_CHURN,FRN_077
2024-11-01,MRC_02675,ATIVO,FRN_392
2024-11-01,MRC_02676,ATIVO,FRN_402
2024-11-01,MRC_02677,ATIVO,FRN_145
2024-11-01,MRC_02678,ATIVO,FRN_091
2024-11-01,MRC_02679,ATIVO,FRN_052
2024-11-01,MRC_02680,PRE_CHURN,FRN_047
2024-11-01,MRC_02681,CHURN,FRN_146
2024-11-01,MRC_02682,ATIVO,FRN_012
2024-11-01,MRC_02683,CHURN,FRN_405
2024-11-01,MRC_02684,REATIVADO,FRN_286
2024-11-01,MRC_02685,ATIVO,FRN_350
2024-11-01,MRC_02686,ATIVO,FRN_203
2024-11-01,MRC_02687,PRE_CHURN,FRN_321
2024-11-01,MRC_02688,ATIVO,FRN_269
2024-11-01,MRC_02689,REATIVADO,FRN_072
2024-11-01,MRC_02690,ATIVO,FRN_473
2024-11-01,MRC_02691,ATIVO,FRN_173
2024-11-01,MRC_02692,CAPTADO,FRN_441
2024-11-01,MRC_02693,ATIVO,FRN_005
2024-11-01,MRC_02694,CHURN,FRN_296
2024-11-01,MRC_02695,ATIVO,FRN_341
2024-11-01,MRC_02696,CHURN,FRN_168
2024-11-01,MRC_02697,PRE_CHURN,FRN_069
2024-11-01,MRC_02698,CHURN,FRN_077
2024-11-01,MRC_02699,REATIVADO,FRN_306
2024-11-01,MRC_02700,CHURN,FRN_147
2024-11-01,MRC_02701,ATIVO,FRN_193
2024-11-01,MRC_02702,REATIVADO,FRN_066
2024-11-01,MRC_02703,ATIVO,FRN_009
2024-11-01,MRC_02704,CAPTADO,FRN_431
2024-11-01,MRC_02705,PRE_CHURN,FRN_422
2024-11-01,MRC_02706,PRE_CHURN,FRN_303
2024-11-01,MRC_02707,ATIVO,FRN_100
2024-11-01,MRC_02708,REATIVADO,FRN_359
2024-11-01,MRC_02709,ATIVO,FRN_434
2024-11-01,MRC_02710,ATIVO,FRN_188
2024-11-01,MRC_02711,ATIVO,FRN_496
2024-11-01,MRC_02712,CAPTADO,FRN_180
2024-11-01,MRC_02713,ATIVO,FRN_370
2024-11-01,MRC_02714,ATIVO,FRN_195
2024-11-01,MRC_02715,ATIVO,FRN_430
2024-11-01,MRC_02716,REATIVADO,FRN_405
2024-11-01,MRC_02717,ATIVO,FRN_034
2024-11-01,MRC_02718,ATIVO,FRN_415
2024-11-01,MRC_02719,ATIVO,FRN_380
2024-11-01,MRC_02720,PRE_CHURN,FRN_377
2024-11-01,MRC_02721,CHURN,FRN_336
2024-11-01,MRC_02722,CHURN,FRN_001
2024-11-01,MRC_02723,ATIVO,FRN_413
2024-11-01,MRC_02724,CAPTADO,FRN_477
2024-11-01,MRC_02725,CAPTADO,FRN_110
2024-11-01,MRC_02726,ATIVO,FRN_367
2024-11-01,MRC_02727,ATIVO,FRN_342
2024-11-01,MRC_02728,CAPTADO,FRN_292
2024-11-01,MRC_02729,ATIVO,FRN_306
2024-11-01,MRC_02730,CHURN,FRN_177
2024-11-01,MRC_02731,CHURN,FRN_066
2024-11-01,MRC_02732,ATIVO,FRN_399
2024-11-01,MRC_02733,ATIVO,FRN_356
2024-11-01,MRC_02734,CHURN,FRN_299
2024-11-01,MRC_02735,ATIVO,FRN_255
2024-11-01,MRC_02736,CHURN,FRN_422
2024-11-01,MRC_02737,ATIVO,FRN_009
2024-11-01,MRC_02738,ATIVO,FRN_398
2024-11-01,MRC_02739,ATIVO,FRN_050
2024-11-01,MRC_02740,CHURN,FRN_118
2024-11-01,MRC_02741,REATIVADO,FRN_497
2024-11-01,MRC_02742,ATIVO,FRN_233
2024-11-01,MRC_02743,PRE_CHURN,FRN_061
2024-11-01,MRC_02744,ATIVO,FRN_073
2024-11-01,MRC_02745,ATIVO,FRN_142
2024-11-01,MRC_02746,CHURN,FRN_098
2024-11-01,MRC_02747,ATIVO,FRN_218
2024-11-01,MRC_02748,REATIVADO,FRN_479
2024-11-01,MRC_02749,CHURN,FRN_184
2024-11-01,MRC_02750,ATIVO,FRN_282
2024-11-01,MRC_02751,CHURN,FRN_168
2024-11-01,MRC_02752,ATIVO,FRN_277
2024-11-01,MRC_02753,CAPTADO,FRN_188
2024-11-01,MRC_02754,ATIVO,FRN_199
2024-11-01,MRC_02755,PRE_CHURN,FRN_158
2024-11-01,MRC_02756,ATIVO,FRN_391
2024-11-01,MRC_02757,CHURN,FRN_474
2024-11-01,MRC_02758,CHURN,FRN_067
2024-11-01,MRC_02759,ATIVO,FRN_109
2024-11-01,MRC_02760,ATIVO,FRN_434
2024-11-01,MRC_02761,PRE_CHURN,FRN_014
2024-11-01,MRC_02762,PRE_CHURN,FRN_133
2024-11-01,MRC_02763,ATIVO,FRN_483
2024-11-01,MRC_02764,ATIVO,FRN_039
2024-11-01,MRC_02765,CHURN,FRN_455
2024-11-01,MRC_02766,CAPTADO,FRN_381
2024-11-01,MRC_02767,ATIVO,FRN_399
2024-11-01,MRC_02768,PRE_CHURN,FRN_080
2024-11-01,MRC_02769,CHURN,FRN_014
2024-11-01,MRC_02770,ATIVO,FRN_073
2024-11-01,MRC_02771,PRE_CHURN,FRN_247
2024-11-01,MRC_02772,ATIVO,FRN_477
2024-11-01,MRC_02773,PRE_CHURN,FRN_028
2024-11-01,MRC_02774,ATIVO,FRN_217
2024-11-01,MRC_02775,PRE_CHURN,FRN_064
2024-11-01,MRC_02776,ATIVO,FRN_186
2024-11-01,MRC_02777,REATIVADO,FRN_315
2024-11-01,MRC_02778,PRE_CHURN,FRN_083
2024-11-01,MRC_02779,CHURN,FRN_246
2024-11-01,MRC_02780,ATIVO,FRN_119
